Country,GDP_per_Capita,Fuel_Price,Population_Density,Urbanization_Rate,CO2_Emissions,Emission_Category
Brazil,14603.582552496122,1.3802417287003177,228.27885653857103,18.34524011502293,241.22908357809368,Medium
Japan,50007.90854728685,1.3402548309786866,728.4686512604623,59.41418627564576,,Medium
Netherlands,8099.986960064761,0.9231624699541986,621.0765306402384,41.137457141258935,373.5840292298653,High
Spain,3769.776071720967,2.1050193836379414,742.0141475329987,1408.7645404975892,296.38304782699754,Medium
South Africa,23661.34607798373,3.908668481552378,222.52118533281143,,474.70015011576606,High
India,3167.184308170204,1.7439876076252825,668.344571075396,62.273228229283326,162.90064244034716,Medium
United States,57478.94551601621,649.4893987829155,503.0599891263003,80.67575637891261,95.25322943754996,Low
Taiwan,49746.13605184398,3.392035959525906,745.3967251572531,84.2015661506744,226.96766829464684,Medium
South Africa,48245.41154066263,1.381283656641135,333.7741977102996,14414.861401588454,327.5207184410492,High
United States,,4.536310686905905,891.1564552106,77.74554671823856,437.3595216119728,High
India,13763.117359156657,2.840857354631995,93.45830146523689,67.28471334885448,205.78859900614745,Medium
Saudi Arabia,31577.361633907138,2.5142132314409764,809.1174256032762,72.42545274991332,344.2040380060077,High
Canada,36239.17027339012,3.010190863681406,862.70642955694,49.25990052218141,207.58940646044857,Medium
India,31976.858550755824,1.2471544103728796,819.079788253153,63.34117402421271,327.74881234750615,High
France,16353.768709140111,3.260629123876293,517.5991303191582,80.55259135760569,448.1635761637929,High
Spain,31399.627534568823,2.1339533148530467,444.0011302304537,39.7884175557023,154.11093901673405,Medium
Saudi Arabia,29979.99411124897,4.537338534340785,996.299663659628,80.59789008675837,231.90873894816764,Medium
Mexico,59783.810772596735,1.2598439300495876,236.8802317020205,59.201684278906285,496.969338393386,High
China,53948.73273472603,,551.4072062172842,16.590102437078624,440.85066271225736,High
Canada,28339.464144721576,3.191506832160581,673.9687701285023,2.4684157224584613,304.0879360532909,High
,37753.305593172,0.6502262080387156,703.8589595028177,36.275360039915206,282.4824163344239,Medium
Netherlands,45124.42464144148,2.136619061402631,211.9844190811929,54.66963282963398,178.07017203710643,Medium
France,3057.0444537956696,,657.4541514164032,83.98203522034883,,Medium
,53800.36503244256,4.19169878352038,820.1858708165239,12.74856801402462,431.6816742259762,High
,51747.4821686575,1.9092289766777704,59.51839105290109,80.02063476835791,358.32853097500123,High
Australia,27988.49376864873,4.09366972572238,912.4060803920634,86.3009046067227,3880.6430583573115,Medium
Indonesia,24079.016198742407,4.85490144696525,39.20901459375387,15.06874870008338,140.65876447408982,Low
United Kingdom,17104.60311652258,4.355932712337923,362.4113221635104,85.1594319304219,169.34384164857312,Medium
Canada,29123.932871491736,1.0293979467169634,25.655064270632447,99.1453567842792,126.39164062677192,Low
India,3618.2231484609697,3.828786494384933,86.37371685418604,72.68388310482375,93.03831321067216,Low
Saudi Arabia,19104422.45695356,1.9385007459824517,912.0566023282782,78.4769681824988,7024626.225974736,Medium
Italy,3089.919736694159,4.947871952354344,361.3122224386864,99.44152675588734,100.98482197922048,Low
United Kingdom,2562494.155638992,2.684115424219492,430.5238151208024,60.548125052594536,,Low
Russia,,908.2279124693467,223.1909375687271,30.78863820162494,296.29610795276875,Medium
Italy,1558429.1570096267,3.763334966123258,601.1248124848526,83.75308340760557,124.06967316480862,Low
Taiwan,17602.066674074078,1.9535503927379625,598.8551825310117,61.44857775116313,78.74589534390628,Low
United States,5904365.189232882,4.986851706867478,378.47838790696704,58.11954237209566,192.82498251254836,
France,1299.846249263532,4.909021060345348,339.7045230873444,25.363555551403827,149.14359437988537,Low
,42047.14327813526,3.452603081092613,886.1146650987819,75.63342695828867,281.88733459746953,Medium
Indonesia,4994635.405063345,1.084219020282729,389.4513972457793,8.166727586009625,96.0651880624442,Low
Spain,32423.54864464496,3.5908744895376308,498.56598223286414,92.42870707946612,,High
South Korea,57765.19638293094,0.9186371890701224,290.4717148006813,32.58234607704848,457.8050837458124,
Turkey,,0.6321387159607654,788.9018083235561,12.777465278999044,384.5458282802875,High
Mexico,53774.31592711598,4.203313007996687,403.4736753301007,44.23665331024188,,Medium
China,59497.04477355784,1.443888264576566,518.4749360788812,4.246990925653316,437.3005198049983,High
China,4629.504548114868,2.205622067985938,260.8235983590648,415656.66982665315,362.7132709016784,High
Turkey,53091.46987911021,4.88055825489278,987.7829964178392,90.27055104453562,54.74800510258544,Low
Netherlands,,2.0157822583749647,298.58078351448563,83.72630071385088,227.3405687485264,Medium
Taiwan,54484.30944723023,,773.0351055964961,12.736947344788108,432.92835473306,High
Canada,34707.81757325487,4.631935998302488,433.2206938531916,12.627113710773186,205.6364860888712,Medium
Germany,40064.60859628731,0.9983680039353116,214.1552310332985,81.34344823242641,65.84682808648557,Low
,33082.95557184656,3.918120845515843,,92.4254274603116,385.78083734852254,High
Australia,52005.07993813356,4.946295049937483,340.2707211387527,46.06698298334892,410.91722162729087,High
Japan,44300.6852182684,4.55583204848592,1722809.961222372,49.897111691376594,,Low
United States,31754.35841864448,3.432505634178917,916.1046130686448,31.82620413857259,291.8032235794316,Medium
France,52221.48743904127,1.913273577467294,861.2255970373632,89.4265118256414,136.3799475480766,Low
South Africa,,1.644448915302425,44.6578356587376,64.4902905292356,373.65548856986607,High
South Korea,10283.098922449031,4.186647971921575,789.4996115550546,10309.277165060947,172.19770482986854,Medium
,10463.606214474254,4.459198612782629,879244.7701330439,29.87828710542516,192.29680515349847,Medium
Japan,20706.523845969037,2.864457106455618,874.9856909804029,89.12000730636024,430.2368841380456,High
United Kingdom,15082.711846760034,1.5995297335390977,641.5747200578913,1.3634023905821469,264.345058493107,Medium
Russia,55875.33068007458,1.008244437850281,835.3067028025188,32.27265727266384,351.3895030482115,High
Germany,7244.211535886456,0.8923076052432403,504.437452168167,55.43566812163691,231.06787282511044,Medium
Italy,42240.45354433567,3.73584851309235,539.6752495529435,14.821746209932464,184.10308573718996,
Taiwan,12164.070847315348,2.3905342753147623,152.94375581233055,9.20987541995898,331.4651271910976,High
Mexico,53016.59083345066,4.574119434250417,786.1474851024619,81.527633109056,119.68590833546958,Low
India,57717.60200290954,3.8285208532704367,425.19571555030194,89.44043886485072,217.84992600508835,Medium
France,28462.73051742903,1.3606718806156402,505.0793170888668,82.36064207981894,144.06666682366503,Low
Taiwan,,3.2619983846706457,1040240.5302776641,89.87878897373477,363.1077351233355,High
Indonesia,,2.459774544791717,602.8569460786446,55.31119710583715,474.8939772557485,High
Italy,49376.86812707791,3.0976237884587587,209.0877401682408,81.22581209903419,497.9799356071399,High
Saudi Arabia,14488.884529970488,3.821311055023328,594.3303325593838,38.40426383911005,252.62456469871583,Medium
Canada,54613.37724689271,4.127881464517058,413.5565293998592,66.62678614790384,163.6386753364,Medium
Turkey,1066.0865773264595,4.29681796883026,474.830286623424,98.88355313891644,249.27321667294584,
,33814.72236734566,1.6428869355741114,38.02816165864111,22.572772383912746,431.2712344832257,High
Turkey,45641.51242331114,0.6400201996281096,217.9290560211188,38.98997462910806,142.70255534841797,
Japan,16262.61151117657,3.826826308241479,288.227700567218,48.00473773100856,478.4430432438157,High
South Africa,12394.83901065029,0.9785467681509856,715.8304077802177,13.801548702005173,203.83959595916795,Medium
Brazil,5961.795243611095,1.9171381487583543,21.377548565134163,8.103861046505678,493.6116467526372,High
,20259.58101369429,0.5171771035595621,414.6894886168407,82.97228663216244,427.373999390283,High
South Africa,34030.81442622094,3.5675126708072904,924.7866017214756,97.6794372827586,413.85674036632565,High
United States,7834.787550035202,1.2520940516204957,120.7618103836326,40.47250638296587,193.0571031979776,Medium
United States,23225.02635722113,,521.2601443364249,8.764983619465328,53.94974537656826,Low
Mexico,1535.2718745107727,4.962841777255274,788.6571585669386,6.581176069057648,221.9598089716945,Medium
China,49302.085809490665,0.8270189222450732,943.1059944449156,4471.085212968985,185.8142163482121,Medium
Indonesia,8578.47436749829,0.8468510537815731,749.3088731383808,46.381424972768,66.82864568395878,Low
France,17717.233947669312,2.031710417000037,2853467.570161955,32.00273165623919,277.4143654276684,Medium
Italy,2087.235405554831,4.398739314131039,138589.123333221,47.64612712393996,231.36409007723148,Medium
South Africa,26502.206249658226,1.4698844095609933,,31.83040946923473,205521.79287572094,High
United States,50567.16866173191,2.121700189686564,807.7860872916548,48.903577530762,329.53384498733743,High
Indonesia,24136.9214752666,0.8082743298214081,3376159.1811910714,85.95563969179368,104.33598615350604,Low
United Kingdom,11590.342082006173,3.934198810665002,925.3154448230368,59.23013710620957,489.6344957569801,High
Japan,45468.23120898063,2.3373785424175297,448.8734444220036,69.46537728101754,134.1191432486511,Low
India,47539.61193037391,3.9166192987737927,557.8463859870901,36.46706762343366,250.37331114411705,Medium
South Korea,11251.45504314644,4.566235299560578,262.3334264257335,73.85058785105187,269.65289454518074,Medium
Indonesia,46480.3924039184,1.5474341619557994,745.1055245120173,66.66170848793723,415.8782587463541,High
Turkey,1838652.7052997716,4.133282136529781,85.86944841049632,11.956199775205643,94.65331824259104,Low
Japan,,0.7659225053521397,873.9094445213669,57.26428531155846,242.8899256438393,Medium
Spain,46488.073259396,4.544813246811113,,25.6743496309758,332.82597660629176,High
Japan,42805.74827155513,3.428458464014363,223.89951508231877,80.40956696335928,146.820029730825,Low
Mexico,28940.85941767022,4.434020258622581,811.2311543024098,42.59377084669394,332.3605544447328,High
Netherlands,4417.307172969099,0.5008477980046185,788.4941557308666,99.46841651964873,465.6491768973437,
Spain,5406.970647713387,1.2608648166019665,635.8944317764095,9.250043793896378,498.88315902770375,High
Taiwan,51292.46489272021,2.253917243419214,379.78497513069067,78.03478627401586,64.60298455580407,Low
Japan,59418.75399228818,2.2077630651862337,278.7837666400492,67.37017335421565,156.01470271010487,Medium
South Korea,40887.08317401851,2942.793191114148,239.46575438645647,76.74988305907054,189.63820210626383,Medium
Indonesia,27311.540113608968,2.2172537294024,325.4228731359711,30.752979549045637,229.60674520023477,Medium
Indonesia,1121426.0083257642,1.0798192040011467,904.522858998205,49.20544893824006,45417.54001036586,Medium
South Africa,36069.35569448418,2.357425081697117,86.86436822889347,5281.972265749056,141.56959754989063,Low
United Kingdom,23633.123363931685,4.110594481216689,830.582563490429,,479.549229087875,High
Russia,4871.942529866764,2.6558152839650804,355.4011742914053,22.60331967886521,463.334721246733,High
United States,49469.26389703902,0.5810004002534674,30872.83066246118,55.10509532949324,71.14662545140285,Low
Japan,22938.17822508475,2.396498187106613,796.5407773120057,52.356357952985576,6256.448462627442,Medium
Canada,49308.35295806853,0.6222875724087987,885.5327815527415,28.226247041293284,232.316849155283,Medium
,15898.01623161455,4.848095348180592,351.3336058719205,29.807565052482275,157.55654059967452,Medium
Russia,1060.7393108923704,1.0735428174029105,467.2250464623592,27.78451632065655,332.992803644679,High
China,,3.684597468487784,420.3709041686244,,338.17133598990847,High
Taiwan,28643.82558934648,9548.223843907212,23.11852316887144,65.19008655624606,432.7269027478687,High
Canada,,4.217175732499573,302.98345997007004,83.24171834102528,383.391170773348,High
Turkey,7029.42356192942,3.646919188067917,464.5973413952362,97.54730283140218,294.15799713468004,Medium
United States,51398.37669323239,4.277574092753451,416.98267279163537,47.41642962719864,344.11404651998896,High
Japan,26734372.009736884,4.9180941196728245,724.7099352405227,6.669388140544886,173.29495169435813,Medium
Italy,49729.3251821939,,390.9555810488922,4.809231041203543,316.87528548531094,High
Russia,18604.091428409563,3.016331630731969,494.48268448096354,29.566503927161914,270.15226463746365,Medium
Indonesia,50556.88271567584,3.3270714970847663,435.3125062110397,93.25445893524508,8311553.947282534,Low
Indonesia,46596.54402099147,2.897041490426997,743.2198874054268,,159.14492446233683,Medium
China,14573.167298854602,3.3579009765937347,864.3426749970929,27.17865160801292,181.2620528247137,Medium
Netherlands,8748.772458153306,2.5242899358765167,536.570188217439,39.91667945110196,465.9393051736511,
Taiwan,52215.20502940528,1.482994322974882,791.5378722532392,59.85951074046708,153.67398772365024,Medium
South Korea,57830.96255296778,1.0411125193025403,303.8188151996521,65.29496581378422,180.15975626885069,Medium
Saudi Arabia,2846.836511103458,0.8075342098951718,545.955914055696,15.391950978290502,216.20935854024447,Medium
India,44144.93395144745,,351.77765413327273,,348.6842323814242,High
United States,54661.94614592128,0.7075560395108023,420.058916316112,54.47722269827888,103.20727661246325,Low
United States,51584.24543345742,3.0522685096372357,735.0897261645418,13.56883177922793,479.2753456221992,High
Turkey,57906.70786394231,1.7772280116058412,882.8458575093856,89.36352533461337,439.507049042644,High
Australia,45845.55062784773,4.210406636391644,130.28043717688774,7.46384310794288,309.7472328540276,High
Japan,27095.626980473706,0.834083928447739,638.2928639225067,90.77354331775128,353.3170403412305,High
South Korea,86731393.98892947,1.5185817245366868,586.3223695020205,99.65656562889824,57.4972120598972,Low
India,19923.82168584952,3.786107661905656,127.23088878417256,70.04317991565038,202.52514890680192,Medium
United States,43740.9376842329,3.1946373337257112,99133.73111157461,77.04472210739898,408.0471037976489,High
United States,45004.38370982689,0.7902107206212539,317.89246978535346,33.73028364674864,84.86733820657365,Low
France,12821.189469374049,4.447577557229902,175.26176010932645,94.15768527339338,177.0412253948241,Medium
Canada,52219.24599594133,75.24487582948703,251.2921876990984,52.97139661083676,313.38357275044007,High
Australia,43180.51837193261,1.9868360174409825,274.92479087309044,73.23884465975549,165.38586246452385,
South Korea,34202.26689425958,2.031826295073041,342.317094708669,92.41077159112795,470.2900883650336,High
Italy,1321588.7059235747,4.950627612575783,751.8965482731475,97.51799759755085,108.97638386193066,Low
South Korea,33050.73554160753,3.317792772169122,576.1930818120946,83.32043565966744,408.8274610585004,High
Spain,10395.498558476604,2.890924342556266,986.3842052318874,30.301750698203,278.5769113578837,Medium
China,13018.373707300178,4.271684825983661,420.5884686977963,96.65475165520824,387.6488491189802,
Turkey,6378.7049339653095,1.7838065226079238,756.3264230985558,62.81195312435718,,Medium
,10065.824251505648,2.431321670283606,872.7537371627684,93.06424763519598,281.52032104041746,Medium
India,27767.92444171168,1.7049950396975038,682.1887081076615,67.61050258143518,435.5759073754293,High
Netherlands,32290.90922996711,4.051223809649292,,30.723896184772048,260.09514460539697,Medium
,2053.851656220844,3.080072055358481,756.0586844382955,37.00245241428159,211.8739378596213,Medium
Canada,48011.071843977625,,211.630466394958,55.04717771029405,,Medium
China,,1.6353826242773295,334.2766435283311,79.0014841559882,372.8132388663651,High
Turkey,54798.32606263476,1.491013856197918,551.2184025482959,,249.60350547432623,Medium
Brazil,58083.16455321288,,,57.97311661341921,472.4946388140229,High
United Kingdom,11942.073605922606,3.8190458709177206,31.92006071790316,34.56249935764015,182.72562081905392,Medium
Russia,28263.74015517398,2.863578908840721,945.6630468684486,81.57694046351071,263.9586227761042,Medium
South Africa,1072.6782748191274,11297.067790460354,699.6609985052161,46.67280937679504,390.6174467036487,High
Saudi Arabia,36301.30864222319,4.408481778441299,500.74671272957215,7.672282685288523,360.1044907230912,High
Italy,36831.0804474976,0.7910910208180921,933.7959620642253,16.60525214815364,53691.17210601588,High
Australia,15604.857380599136,4.8012101767433855,444.7046095983202,6.110466761963229,498.564131306499,High
Russia,33946.34768240868,0.6131388122477273,980.631214567668,49.93029460143252,242.0862479577903,Medium
South Africa,14306.86840418039,,517.1619096710502,10.633729734822715,100.01789590249032,Low
Russia,10488.702675613216,0.8699317867030174,123.14291229799966,,63.68714636358559,Low
Canada,39439.64854133362,4.598044607458128,767.1529627346845,94.1048260038377,377.0946077628972,High
Japan,20229.60237317242,2.5899495630149425,682.1087478270621,87.26550721760555,443.306152088922,High
Brazil,35825.57239425172,1.1188569866765692,775.256854092531,45.2086596811366,149.3206636749884,Low
India,26561.55818932768,2.0336706490543097,,98.58053208502058,121.30161673545769,Low
Netherlands,59076.73303677133,1.2417110390604291,778.724409624508,0.0186528170663113,77.99229118656095,Low
India,9825.25791738638,1.2676186020069051,615.2232361944804,61.39794562733938,420.21631477274286,High
Indonesia,28411.3172015128,4.76648744077149,858.7358133372325,61.642817737187,190.12187295166297,Medium
Russia,41146.94095520019,2.503607505281547,676.5139749609863,45.74430558698882,230.7636017418994,Medium
Saudi Arabia,24337.15994891815,4.0496101875741175,414.03786625766384,39.69479729342928,276.2375862243256,Medium
Netherlands,58507.2912603707,,886.7635665993555,45.53831354806076,427.75395539429786,High
United Kingdom,43591.37004768917,3.543918630522765,229.68145617652917,41.49604360796805,342.87494970266823,High
Japan,39762.04759630509,1.092620473124173,717.4948621596369,73.04924774822994,326.77908343601507,High
South Korea,45666.49678906218,1.5538300106696856,882.7478203913494,13.535543497328408,129.0524449801598,Low
Netherlands,281518364.537992,4.040376508194966,734.0033545062632,19.76392205911301,280.9354512694234,Medium
Italy,54561.30052609377,4.868447929136523,700.3026648633183,,,High
India,43732.8331794583,1.6820403916939328,755.1119111311176,26.24705851212645,487.96739736372126,High
Brazil,45200.536706975705,1.7220594413796793,470.404695817638,52.52584187815833,140.6328391460085,Low
Netherlands,9609.402368073585,2.628037097649072,875.4289753354557,11.120874733821871,54.29450888025199,Low
Netherlands,44265871.332150675,4.92728140784947,211.4021103847303,86.8169295326504,83.88564511931139,
Taiwan,34683.365608805696,1.7103152562191195,136.1125518403359,29.73615313084723,219.13360933189065,Medium
Indonesia,2083.6905794918603,2.3313735933541877,292.65369231732643,16.253798746870785,419.2450914856942,High
,952252.5822649093,4.511660070305781,536.2616228072433,67.56213095982433,53.21393679571027,Low
Turkey,13410.625215213247,0.513144646796129,515.4561774552446,3.808630059931928,255.5287667986281,Medium
Netherlands,21414.97749104553,0.678946842448563,822.3927700998207,61.996856487416416,198.15377690362757,Medium
Russia,46772.47941178441,3.2183225468204864,410.5229698399773,69.81984306764998,73.6167695448774,Low
,56533.0127497108,4.583210741207812,489.5009820285936,21.49165313867192,252.60632900267777,Medium
Brazil,5272.560056634148,100617.97745799918,23.23400642680168,4.196407344363429,164.63691830152348,Medium
Turkey,32520.29015261026,,415.6418440785097,36.36453589194496,208.3481754561529,Medium
South Korea,3026671.6227926402,2.5270938574601822,651.2964906208387,9.859423024193648,367.5268871529319,High
Brazil,5868.003531984856,2.628371057429796,25.35324732032626,11.647784967333708,284.6979427599352,Medium
United Kingdom,49646.3287669132,3.301338630783853,288.0731455343813,25.426123144486457,,Low
Spain,22110.27970476801,2.6138469334580767,215.87679569649603,29.54679246267593,482.6365431906376,High
Taiwan,20003.587430940785,2.51360663595106,51.56557462049235,52.99703410214206,336.15984456938224,High
Turkey,58670.51679257236,2.6342978919406725,484.4674890153921,67.83918855030132,394.6407915481392,
Mexico,12850.686301875356,3.1589034857196867,2038355.0635778687,59.27709408701848,85.64591750376687,Low
Indonesia,41898.44250853817,2.9165336975811127,745.6507242350664,14.83603372895168,71.1762707570085,Low
,49465.00295258212,4.343611989427269,849.448604925715,17.208603245262644,58.751622665636525,Low
Japan,3429.826221477029,0.7227358407214998,550.1293308424563,87.87692497929145,134.95731249805,Low
India,40552.74204291032,4.249926821628556,981.8902690959302,55.83523150641136,236.4837789733228,Medium
South Korea,57141.44848696429,4.297660756752759,455.97378575588937,868.5401672129634,14167.556893099656,High
Taiwan,8328.978036955501,1.7820860968893235,518.2345281226663,37.15465113198744,255.6768466695993,Medium
,53877.05685841726,2.582833797571328,989.3255764181728,61.44000074313239,180.61479741763824,Medium
Russia,36091.82160523923,3481.459724263092,239.23295160539837,52.36634160546107,302.87086408384846,High
South Africa,,1.4832942545935863,943.1204802801362,31.912348982046257,100.37056016065516,Low
Indonesia,37163.70631707075,2.285585811888424,52.40917956792212,46.991537203359535,32514.910622947507,High
United Kingdom,18631.31729390152,0.6997449747688449,451.9230213605628,,305.7943794487265,High
Italy,56176.90710266812,1.750199327517805,79.30347701173511,20.07709747566786,406.3968650325693,High
South Africa,56893.67729523128,4.175069789528232,731.9423954845065,31.50103723767316,494.00942522766087,High
Canada,37892.97495262292,1.780530357933039,612.3248465212176,79.14097505069756,162.89306227224972,Medium
United Kingdom,47221.940830555264,4.181930009367115,,91.57882394541272,5017722.452763846,Medium
Spain,37123.22116698832,,380.7355959683368,35.97940935452995,458.9894328435517,High
Japan,29579.5084068684,4.45938204812522,375.7871146910665,30.697228220901817,403.33544799027857,High
India,39988.38697965579,3.0865079941898683,54.86608617128566,19.51971645718825,269.3328363953634,Medium
Australia,33627.08570292554,0.6335070037913292,356.4454901343434,67.84911686505812,475.41724232665,High
Australia,36251.07589528387,3.5393909339619016,929.9955182394388,32.309970166633725,75.75651208256423,Low
Saudi Arabia,47246.12065171285,6820.988580269344,385.4342718086445,98.77495390991884,468.9493788706628,High
Mexico,29373.326055490103,2.527686585424103,833.0540291597503,32.56848020639532,72.72832657226294,Low
South Korea,3404.492259455893,4.682420125129013,843.9022497024347,39.413604678262814,296.287134851608,Medium
Brazil,10675.969378380338,1.2434177270203255,379.5087448154415,60.33341962120348,450.6984266004886,High
Canada,26877.825772882763,2.2544255882369484,635.6687935922272,80.1684293191305,168.22442460258628,Medium
South Korea,43764.76703256944,3.784371389818153,104.41788625032804,46.95186653456337,262.51182452532134,Medium
Netherlands,73306289.8148554,,112.64179492693373,42.26560337889583,195.94799561163495,Medium
Germany,39367.35696653378,3.5192435213412856,58.17108702509618,99.56378335948082,478.4647626843581,High
United Kingdom,29277.45678600095,1.6617796438602614,585.2049424413584,1.0493641139944443,420.64051763889086,High
Spain,37328.77929459233,3.5357353381229726,431.81026784983607,89.50652888512458,369.0506800968708,High
Italy,20412.02883106507,1.835274384968405,552.5520330975977,14.914082593973744,314.4321439767989,High
France,28740.77296910324,3.732931534184309,525.8624586033039,78.59252762089135,419.26630519586666,High
Canada,44912.46487010238,4.793149074132683,356.70096117982297,61.7931559846298,226.5201686855962,Medium
Brazil,52438.13395941415,3.746270529978297,680.6986806752382,34.18472854980921,251.39833479772784,Medium
Saudi Arabia,26585.664703426944,4.382962263105856,760.9168621072268,87.38749555210184,378.5007744863877,
China,3576.03780473431,0.5094672942914753,24.48197628889896,1.2907227980991975,210.9896434821714,Medium
Japan,10538.680104661356,3.729074561292175,,22.66906520749237,78.75542392176823,
Japan,2230.807218200748,4.233144005893626,716.1035094025035,56.689279624953606,83.45057399873215,Low
Germany,39542.51813500248,0.6825143189510664,392.75397090749584,,1828843.8178779718,Low
Turkey,20606.562895951425,4.422189772797038,665.8591074721921,61.037749531832766,441.3565955046482,High
France,33006.23950744268,1.6551240273952064,353.4930331372128,2.4110193408666825,262.501891590292,Medium
,30103.333960244174,3.4938144589012485,396.8476008063407,11.645893048171253,370.7970662051314,High
Italy,5810.062883593175,4.10159695560533,167.09208495278807,12.709624021843924,226.809201022202,Medium
United States,24792.42030630608,3.4819903087671,,18.928364591600943,,Medium
Taiwan,14013.106370417074,0.9152815643296576,609.3576399325113,45.93314408005428,206.23647540299535,Medium
Netherlands,25685.58753139151,3.1834468348716576,438.8314802020148,75.21286995435712,,High
United Kingdom,13011.118540192318,2.973126455249646,776.5596561151492,90.5538837928901,331.3472562641472,High
Italy,50586.691970339074,4.5514457063342215,854.0591053889593,83.5372530284246,471.9379009810559,High
Russia,11277.406858116963,2.319078783398941,546.2299540345922,19.68878717756836,355.8671503595753,High
Russia,57686.05253773164,1.9448649368917252,760.6846191354986,44.11505522306324,306.58173428961226,High
Germany,25538.534602669508,3.874328439964098,313.8354680626244,19.9411597758535,324.5882040436255,High
Turkey,50928.47222912391,2.357038967375285,1456124.5358673574,26.44718166671908,474.06714776078655,High
South Korea,38097.12427415076,3.4074327875227834,715.6498994546627,50.35469815118861,404.69041844001777,High
United Kingdom,44385.667621279405,3.4090254055607314,392.3498728888604,6.810902472352254,60.81855681489702,Low
Canada,46295.70939594004,4.49617578962053,592.619885807399,21.81743295932732,290.3628632610637,Medium
Turkey,,3.194115810435938,193.5190512916864,93.53781613071172,359.7522851959542,High
United Kingdom,33054.73087843401,2.759691244828941,603.773601820793,46.6116292658489,386.9143152976198,High
India,31325.75620071477,1.1249209687843265,862.8985701546246,,145.9139536912715,Low
Italy,500258.21487079107,1.020819230054174,869.9532434251913,1.45671547512789,440.2298095031085,
Italy,2734.2722996339303,1.1944470437738572,727.1009622662443,24.739974705834577,480.1294162288237,High
Saudi Arabia,1081348336.057407,1.2733181659719253,748.2958452853647,86.62924359821812,156.5218876301914,Medium
Taiwan,36765.13410010912,3.3704469169863525,562.3481706991937,16.462842825866876,88769.50256702075,High
France,36265.690350096,,588.8214092641665,41.51249395347211,93.64044313224292,Low
Brazil,47784.40958173226,2.884961853168884,142.3140755964128,1.4330905867001251,75.06807625186033,Low
United Kingdom,39645.5509910944,4.23057979645471,449.4205965370881,47.83354816705558,108.1507100462372,Low
United States,59535.86566409967,4.960684520301349,456.2685210475002,2.102110672621716,75.98348576016619,Low
India,17747.417187910058,4.190056831037103,958.9128573110628,81.96095530657999,430.2555067200992,High
Italy,22189.910750307656,3.626970681541816,448844.6953106049,82.48537674871037,76.57256500622238,Low
Netherlands,23646.98196019998,2.89621714746716,553.84921845373,78.77421883023699,172.24888611364497,Medium
United States,28482.955614194663,2.519838822536187,537.9188852863115,28.33640688911182,96.69035459113536,Low
Germany,50323.88576309136,,640.3940998738839,28209.47626922991,182.93991634119425,Medium
South Africa,14911.733543593382,2.2971593677761093,750.750503018577,54.29981326052693,2560248.4789122143,Low
Germany,466308712.58377,,232.7914574091634,37.380810886700246,350.6014628343563,
South Korea,24913.30080205886,4.136101834579488,533.4371749074513,62.5329959704233,109.99706735415882,Low
Italy,36509.4676360585,1.4722311425525925,827.6585302428701,1.2341046060374006,433.3306666274995,High
Italy,38319.89146035206,18711.574653689164,468.4835666991364,14.296087760075215,417.7359728269885,High
Mexico,22998.06959414713,4.175254411513451,285.67297090983726,74.22935381702628,,Low
South Africa,31244.297107142505,0.8032304965348513,658.1619846027361,24.4161608716153,453.0768599818016,High
Indonesia,25368.839304214125,2.243266635508967,825.5297218411317,59.800911732874965,63.024942534515176,Low
South Africa,5078.834385010547,4.333285565932764,72.50888999811741,38.510260282302966,157.84060323090048,
Australia,,2.317540388765557,779.0225785731549,85.48057787992614,64.57511199919777,Low
Japan,6746.210160659578,0.8492659012914838,823.4314536321534,1953.8878839504664,201.12956916769215,Medium
Russia,,2.941404658395132,466.9076983127208,581894.536386359,281.2399365709722,Medium
India,35982.18559007513,4.377841227132329,983.4726002502828,27.061999469359662,408.49019105681214,High
Turkey,35185.479061266546,3.1562849432892186,788.8412573002361,19.416286904608228,202.09169771142624,Medium
Taiwan,40094.6554614909,1.518255986964043,775.925939246709,,367.47051110290255,High
Saudi Arabia,6620.428969322951,2.229078290618216,750.3601886679511,0.7334150836180275,134.37700570354116,Low
Mexico,39475.27148629584,2.5255551253186947,159.10202218609126,,387.76930553485687,High
Brazil,19416.735345090376,3.106698592192371,225.0585775884807,55.329063962300005,156.1984726591569,Medium
Netherlands,24543.710822089557,3.917079615886759,469.3502301497808,52.0449404165286,114.59514017469556,Low
Spain,51621.18898143964,0.9449312793828591,271.3643064598712,99.458198903526,133.43398266832443,Low
Mexico,1532.7938436434647,4.503434148579048,379421.0938542139,,131.92840799683492,Low
United States,35716.345367095724,0.5553936635723402,889.5794688236915,25.810392916046844,124173.51198487027,Medium
South Africa,36324.12482590634,2.165235506034149,826.0836229604765,11.35406423262867,430.1589115346657,High
India,24402.926804270155,0.6233913948769594,633.7394796951824,91.75430096537448,85.82228464662754,Low
Indonesia,14984.643569391836,2.2683840140538107,859.5391903085925,77.78112444584508,368.1303433220402,
Australia,14845.768257431517,2.866156694929957,785.9346651270768,82.23391114568474,344.45590684378595,High
South Korea,53138.8705099844,2.802566239616803,434.6950825224816,90.27637879645089,442.63397832321306,High
Canada,27079.438053188594,1.2453275616271942,209.05450052944568,52.48999867258382,,Medium
Indonesia,20522.472416361143,3.405832295430255,519.0590296092457,45.11931914507237,252.5494364082633,Medium
,201095145.7253575,0.701503027271007,738.8665937032646,33.03914736656165,466.6223184995828,High
